time,gFx,gFy,gFz,TgF
1.003180,0.0029,1.0246,-0.0193,1.025
1.003534,0.0054,1.0295,-0.0173,1.030
1.008519,0.0049,1.0271,-0.0208,1.027
1.008687,0.0039,1.0285,-0.0208,1.029
1.013013,0.0073,1.0256,-0.0188,1.026
1.013444,0.0054,1.0237,-0.0198,1.024
1.019717,0.0059,1.0237,-0.0227,1.024
1.020447,0.0054,1.0222,-0.0237,1.022
1.020735,0.0049,1.0256,-0.0232,1.026
1.022547,0.0078,1.0246,-0.0271,1.025
1.027696,0.0073,1.0256,-0.0261,1.026
1.028418,0.0039,1.0217,-0.0261,1.022
1.033977,0.0059,1.0237,-0.0335,1.024
1.034403,0.0049,1.0222,-0.0354,1.023
1.038315,0.0073,1.0198,-0.0344,1.020
1.039079,0.0078,1.0261,-0.0374,1.027
1.043236,0.0024,1.0256,-0.0388,1.026
1.043650,0.0068,1.0198,-0.0369,1.020
1.043888,0.0049,1.0222,-0.0422,1.023
1.047614,0.0088,1.0227,-0.0383,1.023
1.052711,0.0083,1.0207,-0.0359,1.021
1.054092,0.0049,1.0168,-0.0442,1.018
1.058126,0.0059,1.0193,-0.0418,1.020
1.058780,0.0073,1.0222,-0.0369,1.023
1.062947,0.0093,1.0198,-0.0344,1.020
1.063659,0.0068,1.0163,-0.0432,1.017
1.064051,0.0063,1.0183,-0.0418,1.019
1.072285,0.0078,1.0144,-0.0398,1.015
1.073337,0.0059,1.0139,-0.0437,1.015
1.074045,0.0059,1.0159,-0.0408,1.017
1.086039,0.0029,1.0183,-0.0369,1.019
1.086634,0.0044,1.0183,-0.0398,1.019
1.086838,0.0078,1.0202,-0.0422,1.021
1.087029,0.0068,1.0217,-0.0364,1.022
1.087197,0.0049,1.0271,-0.0364,1.028
1.087534,0.0093,1.0251,-0.0383,1.026
1.093031,0.0073,1.0271,-0.0408,1.028
1.093355,0.0083,1.0300,-0.0364,1.031
1.093835,0.0127,1.0285,-0.0335,1.029
1.098584,0.0137,1.0359,-0.0344,1.037
1.103547,0.0098,1.0310,-0.0325,1.032
1.104013,0.0151,1.0364,-0.0335,1.037
1.108409,0.0132,1.0412,-0.0310,1.042
1.108752,0.0142,1.0364,-0.0349,1.037
1.113617,0.0161,1.0398,-0.0315,1.040
1.114252,0.0195,1.0393,-0.0374,1.040
1.114468,0.0230,1.0388,-0.0325,1.040
1.119510,0.0230,1.0354,-0.0354,1.036
1.123834,0.0244,1.0393,-0.0349,1.040
1.124246,0.0210,1.0398,-0.0364,1.041
1.130640,0.0259,1.0427,-0.0335,1.044
1.131270,0.0225,1.0437,-0.0369,1.045
1.135913,0.0264,1.0383,-0.0378,1.039
1.137350,0.0273,1.0403,-0.0349,1.041
