time,gFx,gFy,gFz,TgF
1.062430468,-0.0059,1.0339,-0.0457,1.035
1.067130468,-0.0044,1.0339,-0.0525,1.035
1.067529478,-0.0039,1.0349,-0.0544,1.036
1.071824635,-0.0068,1.0310,-0.0554,1.033
1.072610468,-0.0063,1.0334,-0.0588,1.035
1.077093906,-0.0059,1.0305,-0.0623,1.032
1.077907708,-0.0093,1.0276,-0.0608,1.029
1.081663958,-0.0112,1.0315,-0.0559,1.033
1.082513749,-0.0103,1.0320,-0.0623,1.034
1.086862968,-0.0063,1.0290,-0.0608,1.031
1.08768927,-0.0078,1.0261,-0.0544,1.028
1.092211301,-0.0098,1.0242,-0.0505,1.025
1.092706145,-0.0078,1.0232,-0.0486,1.024
1.096432135,-0.0093,1.0256,-0.0501,1.027
1.098178697,-0.0015,1.0246,-0.0520,1.026
1.098809895,-0.0063,1.0251,-0.0442,1.026
1.100574166,-0.0083,1.0266,-0.0427,1.028
1.106130624,-0.0054,1.0242,-0.0403,1.025
1.107029583,-0.0054,1.0212,-0.0418,1.022
1.111167083,-0.0024,1.0217,-0.0369,1.022
1.11216177,-0.0044,1.0237,-0.0339,1.024
1.116726718,-0.0063,1.0251,-0.0339,1.026
1.11789276,-0.0088,1.0256,-0.0291,1.026
1.121220051,-0.0054,1.0285,-0.0300,1.029
1.122235989,-0.0098,1.0256,-0.0286,1.026
1.132552864,-0.0083,1.0227,-0.0232,1.023
1.135231666,-0.0117,1.0285,-0.0256,1.029
1.135512812,-0.0112,1.0266,-0.0217,1.027
1.135687291,-0.0142,1.0256,-0.0203,1.026
1.135844999,-0.0166,1.0285,-0.0154,1.029
1.136021926,-0.0186,1.0256,-0.0183,1.026
1.151834166,-0.0190,1.0281,-0.0164,1.028
1.152316666,-0.0205,1.0266,-0.0159,1.027
1.152513541,-0.0210,1.0242,-0.0164,1.024
1.152700051,-0.0176,1.0290,-0.0154,1.029
1.152962916,-0.0151,1.0256,-0.0129,1.026
1.153176978,-0.0181,1.0276,-0.0173,1.028
1.157414322,-0.0176,1.0256,-0.0178,1.026
1.157969687,-0.0190,1.0222,-0.0168,1.023
1.162256353,-0.0220,1.0256,-0.0159,1.026
1.162887551,-0.0215,1.0271,-0.0193,1.027
1.167428853,-0.0200,1.0281,-0.0115,1.028
1.167925989,-0.0195,1.0290,-0.0178,1.029
1.168246041,-0.0195,1.0334,-0.0164,1.034
1.171149999,-0.0181,1.0325,-0.0183,1.033
1.177618072,-0.0181,1.0325,-0.0159,1.033
1.178594218,-0.0225,1.0320,-0.0149,1.032
1.181396666,-0.0171,1.0408,-0.0164,1.041
1.181844426,-0.0210,1.0310,-0.0168,1.031
1.187354218,-0.0166,1.0339,-0.0173,1.034
1.188015676,-0.0166,1.0359,-0.0164,1.036
1.193633072,-0.0181,1.0320,-0.0154,1.032
1.19411427,-0.0200,1.0295,-0.0154,1.030
1.197809374,-0.0166,1.0354,-0.0149,1.036
1.198632655,-0.0181,1.0334,-0.0168,1.034
1.198968853,-0.0190,1.0334,-0.0164,1.034
1.204406301,-0.0205,1.0320,-0.0154,1.032
1.206833541,-0.0220,1.0295,-0.0159,1.030
1.208094478,-0.0190,1.0315,-0.0178,1.032
1.212500103,-0.0230,1.0295,-0.0188,1.030
1.214285676,-0.0190,1.0281,-0.0149,1.028
1.216377916,-0.0200,1.0271,-0.0144,1.027
1.217131822,-0.0210,1.0227,-0.0139,1.023
1.222779583,-0.0181,1.0246,-0.0090,1.025
1.223543072,-0.0186,1.0237,-0.0144,1.024
1.232949791,-0.0239,1.0222,-0.0095,1.023
1.234433853,-0.0220,1.0198,-0.0110,1.020
1.235003124,-0.0230,1.0207,-0.0120,1.021
1.235414114,-0.0200,1.0193,-0.0139,1.020
1.238326874,-0.0239,1.0212,-0.0120,1.022
1.239186822,-0.0186,1.0212,-0.0100,1.021
